match_id,hero_id,team,radiant_win,radiant_team_id,dire_team_id
8708293887,27,radiant,True,8291895,2163
8708293887,56,radiant,True,8291895,2163
8708293887,64,dire,True,8291895,2163
8708293887,114,dire,True,8291895,2163
8708293887,78,radiant,True,8291895,2163
8708293887,74,radiant,True,8291895,2163
8708293887,126,dire,True,8291895,2163
8707906607,38,radiant,True,9572001,9247354
8707906607,15,dire,True,9572001,9247354
8707906607,64,dire,True,9572001,9247354
8707906607,79,radiant,True,9572001,9247354
8707906607,30,radiant,True,9572001,9247354
8707906607,100,dire,True,9572001,9247354
8707906607,72,dire,True,9572001,9247354
8707906607,17,radiant,True,9572001,9247354
8707906607,29,radiant,True,9572001,9247354
8707906607,108,dire,True,9572001,9247354
8698568968,79,dire,False,9338413,8261500
8698568968,100,radiant,False,9338413,8261500
8698568968,129,radiant,False,9338413,8261500
8698568968,145,dire,False,9338413,8261500
8698568968,110,dire,False,9338413,8261500
8698568968,128,radiant,False,9338413,8261500
8698568968,72,radiant,False,9338413,8261500
8698568968,96,dire,False,9338413,8261500
8698568968,17,dire,False,9338413,8261500
8698568968,74,radiant,False,9338413,8261500
8698542436,11,dire,True,9964962,7119388
8698542436,79,radiant,True,9964962,7119388
8698542436,37,radiant,True,9964962,7119388
8698542436,155,dire,True,9964962,7119388
8698542436,110,dire,True,9964962,7119388
8698542436,96,radiant,True,9964962,7119388
8698542436,17,radiant,True,9964962,7119388
8698542436,29,dire,True,9964962,7119388
8698542436,39,dire,True,9964962,7119388
8698542436,63,radiant,True,9964962,7119388
8698519769,155,dire,False,8254145,36
8698519769,15,radiant,False,8254145,36
8698519769,19,radiant,False,8254145,36
8698519769,51,dire,False,8254145,36
8698519769,87,dire,False,8254145,36
8698519769,48,radiant,False,8254145,36
8698519769,30,radiant,False,8254145,36
8698519769,39,dire,False,8254145,36
8698519769,138,dire,False,8254145,36
8698519769,23,radiant,False,8254145,36
8698519674,11,dire,False,8291895,9247354
8698519674,155,radiant,False,8291895,9247354
8698519674,136,radiant,False,8291895,9247354
8698519674,51,dire,False,8291895,9247354
8698519674,131,dire,False,8291895,9247354
8698519674,126,radiant,False,8291895,9247354
8698519674,64,radiant,False,8291895,9247354
8698519674,7,dire,False,8291895,9247354
8698519674,98,dire,False,8291895,9247354
8698519674,39,radiant,False,8291895,9247354
8698438568,15,radiant,False,67,2163
8698438568,11,dire,False,67,2163
8698438568,65,dire,False,67,2163
8698438568,27,radiant,False,67,2163
8698438568,64,radiant,False,67,2163
8698438568,155,dire,False,67,2163
8698438568,123,dire,False,67,2163
8698438568,38,radiant,False,67,2163
8698438568,102,radiant,False,67,2163
8698438568,19,dire,False,67,2163
8698437169,79,dire,True,9823272,9467224
8698437169,13,radiant,True,9823272,9467224
8698437169,100,radiant,True,9823272,9467224
8698437169,129,dire,True,9823272,9467224
8698437169,19,dire,True,9823272,9467224
8698437169,38,radiant,True,9823272,9467224
8698437169,68,radiant,True,9823272,9467224
8698437169,106,dire,True,9823272,9467224
8698437169,15,dire,True,9823272,9467224
8698437169,47,radiant,True,9823272,9467224
8698436662,83,dire,False,8255888,2586976
8698436662,38,radiant,False,8255888,2586976
8698436662,21,radiant,False,8255888,2586976
8698436662,99,dire,False,8255888,2586976
8698436662,26,dire,False,8255888,2586976
8698436662,87,radiant,False,8255888,2586976
8698436662,110,radiant,False,8255888,2586976
8698436662,13,dire,False,8255888,2586976
8698436662,63,dire,False,8255888,2586976
8698436662,108,radiant,False,8255888,2586976
8698428156,21,radiant,False,9351740,9572001
8698428156,137,dire,False,9351740,9572001
8698428156,131,dire,False,9351740,9572001
8698428156,51,radiant,False,9351740,9572001
8698428156,17,radiant,False,9351740,9572001
8698428156,38,dire,False,9351740,9572001
8698428156,87,dire,False,9351740,9572001
8698428156,98,radiant,False,9351740,9572001
8698428156,56,radiant,False,9351740,9572001
8698428156,72,dire,False,9351740,9572001
8698371604,47,dire,True,9467224,9823272
8698371604,35,radiant,True,9467224,9823272
8698371604,96,radiant,True,9467224,9823272
8698371604,19,dire,True,9467224,9823272
8698371604,145,dire,True,9467224,9823272
8698371604,45,radiant,True,9467224,9823272
8698371604,123,radiant,True,9467224,9823272
8698371604,23,dire,True,9467224,9823272
8698371604,30,dire,True,9467224,9823272
8698371604,54,radiant,True,9467224,9823272
8698371110,65,dire,False,67,2163
8698371110,63,radiant,False,67,2163
8698371110,51,radiant,False,67,2163
8698371110,100,dire,False,67,2163
8698371110,37,dire,False,67,2163
8698371110,108,radiant,False,67,2163
8698371110,88,radiant,False,67,2163
8698371110,70,dire,False,67,2163
8698371110,17,dire,False,67,2163
8698371110,106,radiant,False,67,2163
8698367627,73,dire,True,9572001,9351740
8698367627,15,radiant,True,9572001,9351740
8698367627,79,radiant,True,9572001,9351740
8698367627,96,dire,True,9572001,9351740
8698367627,74,dire,True,9572001,9351740
8698367627,145,radiant,True,9572001,9351740
8698367627,87,radiant,True,9572001,9351740
8698367627,44,dire,True,9572001,9351740
8698367627,47,dire,True,9572001,9351740
8698367627,137,radiant,True,9572001,9351740
8698367105,64,dire,True,2586976,8255888
8698367105,155,radiant,True,2586976,8255888
8698367105,72,radiant,True,2586976,8255888
8698367105,145,dire,True,2586976,8255888
8698367105,123,dire,True,2586976,8255888
8698367105,26,radiant,True,2586976,8255888
8698367105,9,radiant,True,2586976,8255888
8698367105,99,dire,True,2586976,8255888
8698367105,19,dire,True,2586976,8255888
8698367105,98,radiant,True,2586976,8255888
8697789792,83,radiant,False,9338413,9964962
8697789792,11,dire,False,9338413,9964962
8697789792,37,dire,False,9338413,9964962
8697789792,45,radiant,False,9338413,9964962
8697789792,78,radiant,False,9338413,9964962
8697789792,96,dire,False,9338413,9964962
8697789792,119,dire,False,9338413,9964962
8697789792,56,radiant,False,9338413,9964962
8697789792,38,radiant,False,9338413,9964962
8697789792,19,dire,False,9338413,9964962
8697754563,15,dire,True,8261500,9247354
8697754563,11,radiant,True,8261500,9247354
8697754563,110,radiant,True,8261500,9247354
8697754563,136,dire,True,8261500,9247354
8697754563,131,dire,True,8261500,9247354
8697754563,108,radiant,True,8261500,9247354
8697754563,100,radiant,True,8261500,9247354
8697754563,57,dire,True,8261500,9247354
8697754563,13,dire,True,8261500,9247354
8697754563,126,radiant,True,8261500,9247354
8697750242,155,dire,False,36,8291895
8697750242,74,radiant,False,36,8291895
8697750242,27,radiant,False,36,8291895
8697750242,126,dire,False,36,8291895
8697750242,37,dire,False,36,8291895
8697750242,99,radiant,False,36,8291895
8697750242,79,radiant,False,36,8291895
8697750242,123,dire,False,36,8291895
8697750242,145,dire,False,36,8291895
8697750242,70,radiant,False,36,8291895
8697723954,66,radiant,True,7119388,8254145
8697723954,15,dire,True,7119388,8254145
8697723954,37,dire,True,7119388,8254145
8697723954,155,radiant,True,7119388,8254145
8697723954,137,radiant,True,7119388,8254145
8697723954,126,dire,True,7119388,8254145
8697723954,51,dire,True,7119388,8254145
8697723954,17,radiant,True,7119388,8254145
8697723954,56,radiant,True,7119388,8254145
8697723954,49,dire,True,7119388,8254145
8697698749,83,dire,False,9964962,9338413
8697698749,11,radiant,False,9964962,9338413
8697698749,51,radiant,False,9964962,9338413
8697698749,37,dire,False,9964962,9338413
8697698749,78,dire,False,9964962,9338413
8697698749,155,radiant,False,9964962,9338413
8697698749,110,radiant,False,9964962,9338413
8697698749,56,dire,False,9964962,9338413
8697698749,17,dire,False,9964962,9338413
8697698749,39,radiant,False,9964962,9338413
8697681037,155,dire,True,8291895,36
8697681037,69,radiant,True,8291895,36
8697681037,79,radiant,True,8291895,36
8697681037,37,dire,True,8291895,36
8697681037,88,dire,True,8291895,36
8697681037,145,radiant,True,8291895,36
8697681037,110,radiant,True,8291895,36
8697681037,70,dire,True,8291895,36
8697681037,126,dire,True,8291895,36
8697681037,19,radiant,True,8291895,36
8697666126,129,radiant,False,8261500,9247354
8697666126,145,dire,False,8261500,9247354
8697666126,37,dire,False,8261500,9247354
8697666126,64,radiant,False,8261500,9247354
8697666126,119,radiant,False,8261500,9247354
8697666126,15,dire,False,8261500,9247354
8697666126,19,dire,False,8261500,9247354
8697666126,106,radiant,False,8261500,9247354
8697666126,63,radiant,False,8261500,9247354
8697666126,13,dire,False,8261500,9247354
8697596107,79,dire,False,9823272,67
