match_id,radiant_win,start_time,duration,leagueid,radiant_score,dire_score,radiant_team_id,radiant_team_name,dire_team_id,dire_team_name,series_id,series_type,total_kills,game_speed_categorize
8697088694,True,2026-02-19 10:54:59,31.63,19269,30,16,9351740,,67,,1066149.0,3.0,46,Normal
8696528491,False,2026-02-18 20:15:59,41.28,19269,12,29,7119388,,8291895,,1065970.0,3.0,41,Late
8696488308,False,2026-02-18 19:33:08,36.68,19269,18,36,8261500,,36,,1065960.0,3.0,54,Normal
8696474752,False,2026-02-18 19:29:01,41.93,19269,13,34,9964962,,9247354,,1065958.0,3.0,47,Late
8696466009,False,2026-02-18 19:23:00,40.83,19269,19,31,8254145,,9338413,,1065959.0,3.0,50,Late
8696428864,True,2026-02-18 18:47:55,56.88,19269,29,48,8291895,,7119388,,1065970.0,3.0,77,Late
8696407511,True,2026-02-18 18:29:00,35.2,19269,20,8,36,,8261500,,1065960.0,3.0,28,Normal
8696400188,True,2026-02-18 18:25:01,24.95,19269,25,7,9338413,,8254145,,1065959.0,3.0,32,Fast
8696399585,True,2026-02-18 18:25:02,30.22,19269,31,15,9964962,,9247354,,1065958.0,3.0,46,Normal
8696317708,True,2026-02-18 17:17:00,30.9,19269,29,11,9467224,,2163,,1065906.0,3.0,40,Normal
8696315160,False,2026-02-18 17:17:59,50.25,19269,19,36,2586976,,9572001,,1065903.0,3.0,55,Late
8696295052,True,2026-02-18 17:03:00,42.85,19269,44,23,8255888,,67,,1065902.0,3.0,67,Late
8696286823,False,2026-02-18 16:57:01,43.18,19269,18,38,9823272,,9351740,,1065897.0,3.0,56,Late
8696228605,True,2026-02-18 16:09:48,35.77,19269,33,12,9467224,,2163,,1065906.0,3.0,45,Normal
8696218051,True,2026-02-18 16:03:55,42.07,19269,28,17,9572001,,2586976,,1065903.0,3.0,45,Late
8696216369,False,2026-02-18 15:58:02,34.22,19269,8,39,67,,8255888,,1065902.0,3.0,47,Normal
8696203572,False,2026-02-18 15:55:00,31.4,19269,10,30,9351740,,9823272,,,,40,Normal
8696122466,True,2026-02-18 14:53:00,26.5,19269,32,9,9338413,,9247354,,1065858.0,3.0,41,Fast
8696116685,False,2026-02-18 14:41:54,32.4,19269,11,26,36,,7119388,,1065857.0,3.0,37,Normal
8696105036,True,2026-02-18 14:35:03,30.58,19269,23,19,8291895,,9964962,,1065855.0,3.0,42,Normal
8696088640,False,2026-02-18 14:24:00,27.83,19269,4,34,8254145,,8261500,,1065852.0,3.0,38,Fast
8696032319,True,2026-02-18 13:42:00,40.67,19269,29,28,9338413,,9247354,,1065858.0,3.0,57,Late
8696025726,False,2026-02-18 13:26:59,45.8,19269,25,34,7119388,,36,,1065857.0,3.0,59,Late
8696016706,False,2026-02-18 13:28:06,35.32,19269,16,40,9964962,,8291895,,1065855.0,3.0,56,Normal
8696007524,False,2026-02-18 13:27:01,27.13,19269,16,32,8254145,,8261500,,1065852.0,3.0,48,Fast
8695945509,False,2026-02-18 12:12:13,35.4,19269,6,35,2586976,,67,,1065842.0,3.0,41,Normal
8695942998,True,2026-02-18 12:19:30,25.82,19269,26,15,9467224,,9351740,,1065835.0,3.0,41,Fast
8695931779,False,2026-02-18 12:04:01,41.37,19269,20,46,9823272,,8255888,,1065832.0,3.0,66,Late
8695931537,False,2026-02-18 12:10:00,49.3,19269,24,30,9572001,,2163,,1065831.0,3.0,54,Late
8695879068,True,2026-02-18 11:01:44,47.25,19269,42,28,9467224,,9351740,,1065835.0,3.0,70,Late
8695867426,True,2026-02-18 10:55:00,38.2,19269,27,16,8255888,,9823272,,1065832.0,3.0,43,Normal
8695864051,True,2026-02-18 10:55:00,43.55,19269,32,19,9572001,,2163,,1065831.0,3.0,51,Late
8695336368,True,2026-02-17 20:45:00,79.93,19269,34,28,8261500,,8291895,,1065668.0,3.0,62,Late
8695317896,False,2026-02-17 20:24:06,44.13,19269,17,28,9964962,,36,,1065653.0,3.0,45,Late
8695299239,False,2026-02-17 20:13:05,32.7,19269,13,44,8254145,,9247354,,1065638.0,3.0,57,Normal
8695261608,False,2026-02-17 19:40:15,32.75,19269,9,30,8261500,,8291895,,1065668.0,3.0,39,Normal
8695241710,False,2026-02-17 19:16:00,32.87,19269,12,30,9964962,,36,,1065653.0,3.0,42,Normal
